playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8474697,2021,Mark Borowiecki,NSH,D,4on5,57,5970,141,5.23,0.07,0.05,0.07,0.08,0.09,0.08,158,0.71,0.05,0.03,0.1,0.02,0.23,0.57,0.05,0.05,0.05,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,7,0,13,2,1,1,0,0,0.05,0,0,0,0,0,1,1,1,1,0.01,0,0,0.06,0.06,0.06,141,0,40,8,93,5,28,23,85,0,0,11117,7,0,0,0,11.36,0.85,0.85,0.85,0.85,8,7,1,16,0,0,0,11,4,0,0.35,0.49,0,0,0,0,16,15,15,0.12,0,0,0.96,0.96,0.96,111.22,11.35,10.42,11.35,10.42,110,45,45,200,11,12,2,114,29,12,2.84,3.31,5.2,4,2,5,200,155,155,2.41,2.74,2.75,11.01,11.01,10.26,1.19,23.31,28,327,0.23,0,4,0,2,0
8477384,2021,Josh Brown,BOS,D,4on5,52,5351,140,3.7,0.2,0.11,0.17,0.09,0.2,0.11,144,2.01,0.07,0.08,0.2,0.05,0.72,1.89,0.07,0.07,0.07,0,0,3,0,0,3,0,0,0,0,0,0,1,2,3,3,1,2,0,4,3,4,3,0,0,0.07,0,0,0,0,0,3,3,3,4,0.02,0,0,0.09,0.09,0.09,140,4,48,7,81,8,23,23,86,0,0,8651,2,0,0,0,22.23,2.51,2.47,2.51,2.47,27,3,3,33,1,2,0,18,9,3,0.55,1.18,0.78,0,1,0,33,30,30,0.27,0.52,0.52,2.27,2.27,2.25,90.33,9.82,9.2,9.82,9.2,101,20,35,156,12,13,1,89,18,14,1.68,2.16,5.98,0,4,8,156,121,121,2.23,1.77,1.53,10.52,10.52,9.88,2.09,16.75,27,264,0.24,0,2,0,2,0
8481521,2021,Ronnie Attard,PHI,D,4on5,15,990,23,2.63,0.19,0.03,0.16,0.1,0.16,0.12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,10,2,11,2,8,2,11,0,0,1988,0,0,0,0,2.57,0.33,0.33,0.33,0.33,3,1,1,5,0,0,0,2,2,0,0.06,0.27,0,0,0,0,5,4,4,0.05,0,0,0.38,0.38,0.38,15.23,1.43,1.36,1.43,1.36,15,6,5,26,1,0,0,13,7,1,0.33,0.89,0.21,1,0,0,26,21,21,0.41,0,0,1.84,1.84,1.75,0.16,5.02,7,64,0,0,1,0,1,0
8480830,2021,Andrei Svechnikov,CAR,R,4on5,78,66,7,7.45,0,0.15,0,0.17,0,0.16,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,6,0,1,2,4,0,0,3627,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.64,3.68,14,70,0,0,0,0,0,0
8477290,2021,Michael Raffl,DAL,L,4on5,76,7735,225,16.23,0.16,0.15,0.16,0.13,0.18,0.15,195,10.94,0.99,0.52,1.39,0.31,3.17,7.62,0.99,0.99,0.99,2,0,12,2,0,14,3,1,0,0,1,1,3,8,11,13,0,0,1,5,6,3,8,6,0,0.21,0.78,0,0,1,0,14,14,14,1,0.12,0,0,1.11,1.11,1.11,225,3,87,23,112,16,26,28,155,1,1,11807,0,0,0,0,25.77,2.32,2.3,2.32,2.3,27,7,4,38,3,1,0,23,9,2,0.61,1.16,0.55,0,3,0,38,34,34,0.29,0.27,0.27,2.35,2.35,2.34,107.71,12.52,11.91,12.52,11.91,105,46,52,203,18,4,2,115,23,13,3.49,2.65,6.38,4,5,9,203,151,151,2.42,1.75,1.76,13.17,13.17,12.56,2.85,16.39,46,296,0.13,0.05,3,3,3,3
8478401,2021,Pavel Zacha,NJD,C,4on5,70,1505,50,19.26,0.24,0.18,0.23,0.19,0.22,0.19,145,2.66,0.54,0.18,0.47,0.06,0.61,1.15,0.54,0.54,0.54,0,0,3,0,1,4,0,0,0,0,1,0,1,1,3,3,0,0,11,3,2,0,1,1,1,0.08,0.2,0.26,0,0,0,4,3,3,0,0.04,0,0,0.58,0.58,0.58,50,2,14,4,30,3,9,5,33,11,10,6901,0,2,1,1,4.83,0.67,0.66,0.67,0.66,4,2,1,7,0,0,0,3,2,1,0.1,0.31,0.26,0,0,0,7,6,6,0.06,0,0,0.72,0.72,0.72,15.98,2.17,2.13,2.17,2.13,14,7,2,23,2,1,1,14,5,2,0.23,0.58,1.36,0,1,1,23,21,21,0.33,0.63,0.63,1.87,1.87,1.87,2.3,10.29,34,148,0,0.01,0,1,0,1
8480009,2021,Eeli Tolvanen,NSH,R,4on5,75,223,8,6.53,0.63,0.11,0.13,0.12,0.2,0.13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,7,0,3,1,4,0,0,3180,0,0,0,0,0.72,0.17,0.17,0.17,0.17,1,0,0,1,0,0,0,0,1,0,0,0.17,0,0,0,0,1,1,1,0.01,0,0,0.18,0.18,0.18,2.79,0.1,0.1,0.1,0.1,2,2,3,7,0,0,0,4,0,0,0.1,0,0,0,0,0,7,4,4,0.05,0,0,0.15,0.15,0.15,0.69,5.63,13,97,0,0,0,0,0,0
8476905,2021,Chandler Stephenson,VGK,C,4on5,79,6956,171,51.87,0.14,0.13,0.13,0.12,0.15,0.16,214,8.11,1.4,0.47,0.92,0.21,2.21,4.79,1.4,1.4,1.4,1,0,10,0,0,10,2,1,0,0,0,0,1,8,9,9,0,0,42,3,5,1,5,3,2,0.28,0.44,0.68,1,0,0,10,10,10,1,0.11,0,0,1.5,1.5,1.5,171,1,74,10,86,9,21,31,110,42,46,10623,0,0,0,0,23,2.77,2.76,2.77,2.76,24,5,2,31,2,0,0,18,7,4,0.72,0.91,1.14,2,0,0,31,29,29,0.26,0,0,3.02,3.02,3.02,119.62,16.39,15.33,16.39,15.33,118,46,51,215,16,16,4,108,36,20,2.69,4.29,9.41,5,3,8,215,164,164,2.98,4.92,4.92,14.45,14.45,13.67,2.91,19.9,42,317,0,0,0,0,0,0
8470619,2021,Brian Boyle,PIT,C,4on5,66,7129,188,21.48,0.07,0.12,0.09,0.15,0.11,0.16,175,3.9,0.26,0.14,0.4,0.1,1.1,3.01,0.26,0.26,0.26,0,0,5,0,0,5,1,1,0,0,1,0,0,3,4,4,1,2,23,2,10,4,3,2,0,0.03,0.23,0,0,1,0,5,5,5,4,0.03,0,0,0.29,0.29,0.29,188,4,53,11,120,9,36,23,120,23,2,9373,2,0,0,0,14.14,0.89,0.88,0.89,0.88,15,4,0,19,1,0,0,16,2,1,0.41,0.23,0.25,0,1,0,19,19,19,0.12,0,0,1.01,1.01,1,106.02,12.39,11.31,12.39,11.31,106,43,48,197,14,13,4,116,16,17,2.64,1.85,7.9,1,3,10,197,149,149,2.35,4.12,4.12,10.61,10.61,10.28,2.22,15.9,45,252,0.03,0.12,2,3,1,3
8481077,2021,John Leonard,SJS,L,4on5,14,57,4,-0.6,0,0.4,0,0.28,0,0.34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,1,0,0,3,0,0,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,0.09,0.08,0.09,0.08,1,1,1,3,0,1,0,2,0,0,0.09,0,0,0,0,0,3,2,2,0.03,0.06,0.06,0.06,0.06,0.06,0.96,1.45,10,26,0,0,0,0,0,0
8478585,2021,Derek Ryan,EDM,C,4on5,75,7657,207,25.96,0.09,0.16,0.13,0.18,0.16,0.2,221,3.08,0.22,0.13,0.32,0.07,0.95,2.32,0.22,0.22,0.22,1,0,3,1,0,4,1,0,0,0,0,0,1,3,3,4,1,2,49,3,4,2,3,1,0,0.07,0.14,0,0,0,0,4,4,4,2,0.03,0,0,0.25,0.25,0.25,207,1,100,10,96,14,38,31,124,49,4,13582,2,0,0,0,23.25,1.65,1.63,1.65,1.63,26,6,2,34,0,0,0,22,10,0,0.49,1.17,0,0,0,0,34,32,32,0.24,0,0,1.89,1.89,1.88,123.18,15.79,15.07,15.79,15.07,129,44,61,234,23,11,6,122,35,16,3.14,3.85,8.8,7,3,13,234,173,173,2.78,3.99,3.99,14.58,14.58,13.94,5.71,29.08,84,371,0.23,0.46,5,5,4,4
8480226,2021,Marian Studenic,DAL,L,4on5,33,995,28,0.21,0.29,0.2,0.55,0.18,0.57,0.2,50,1.56,0.15,0.07,0.21,0.04,0.48,1.05,0.15,0.15,0.15,0,0,2,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,1,0,0,0,1,1,0,0.02,0.14,0,0,0,0,2,2,2,0,0.01,0,0,0.17,0.17,0.17,28,2,4,2,20,1,7,5,15,1,0,2549,0,0,0,0,8.4,0.47,0.46,0.47,0.46,12,0,0,12,0,0,0,9,3,0,0.14,0.33,0,0,0,0,12,12,12,0.08,0,0,0.55,0.55,0.54,6.38,1.14,1.12,1.14,1.12,6,3,1,10,1,0,0,7,1,1,0.25,0.15,0.74,1,0,0,10,9,9,0.12,0,0,1.26,1.26,1.23,1.25,4.85,13,58,0,0,0,0,0,0
8478841,2021,Colton White,NJD,D,4on5,27,443,16,3.45,0.07,0.2,0.24,0.16,0.15,0.15,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,6,1,9,2,3,3,8,0,0,3099,0,0,0,0,1.49,0.09,0.09,0.09,0.09,1,1,2,4,0,0,0,2,0,0,0.09,0,0,0,0,0,4,2,2,0.01,0,0,0.1,0.1,0.1,8.23,1.13,0.96,1.13,0.96,9,2,2,13,1,1,1,8,1,2,0.23,0.14,0.76,0,0,1,13,11,11,0.15,0.51,0.51,0.77,0.77,0.75,1.11,4.4,15,79,0,0,0,0,0,0
8474688,2021,Greg Pateryn,ANA,D,4on5,10,1492,29,1.25,0.19,0.25,0.15,0.15,0.18,0.18,31,1.48,0.08,0.05,0.17,0.04,0.39,1.27,0.08,0.08,0.08,0,0,2,0,0,2,0,0,1,0,0,0,1,0,2,2,0,0,0,1,0,0,2,0,0,0.08,0,0,0,0,0,2,2,2,0,0.01,0.05,0,0.09,0.09,0.09,29,0,8,2,19,1,9,2,17,0,0,2433,0,0,0,0,7.79,1.06,1.01,1.06,1.01,8,2,0,10,1,2,0,7,1,2,0.23,0.11,0.72,0,0,1,10,10,10,0.09,0.43,0.43,0.71,0.71,0.71,34.79,4.53,4.36,4.53,4.36,32,14,11,57,3,6,1,30,10,6,0.61,1.38,2.54,0,2,1,57,46,46,0.76,0.81,0.81,4.48,4.48,4.35,0.85,2.54,13,76,0.02,0,1,0,1,0
8475768,2021,Jaden Schwartz,SEA,C,4on5,37,273,13,2.08,0,0.09,0,0.1,0,0.13,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,1,10,2,2,1,8,0,0,2939,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,0.15,0.14,0.15,0.14,3,1,0,4,0,0,0,4,0,0,0.15,0,0,0,0,0,4,4,4,0.06,0,0,0.21,0.21,0.19,0.53,5.41,8,70,0,0,0,0,0,0
8480058,2021,Pierre-Olivier Joseph,PIT,D,4on5,4,124,4,1.32,0,0.01,0,0.04,0,0.06,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1,0,0,2,2,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0.11,0.1,0.11,0.1,2,1,0,3,1,0,0,3,0,0,0.11,0,0,1,0,0,3,3,3,0.05,0,0,0.16,0.16,0.15,0.01,1.46,1,22,0,0,0,0,0,0
8476326,2021,Josh Archibald,EDM,R,4on5,8,700,18,-0.55,0.17,0.34,0.04,0.2,0.06,0.21,23,0.71,0.04,0.03,0.11,0.02,0.23,0.58,0.04,0.04,0.04,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0.04,0,0,0,0,0,1,1,1,0,0.01,0,0,0.04,0.04,0.04,18,1,3,1,13,0,6,0,12,0,0,1362,0,0,0,0,0.71,0.04,0.04,0.04,0.04,1,0,0,1,0,0,0,1,0,0,0.04,0,0,0,0,0,1,1,1,0.01,0,0,0.04,0.04,0.04,10.86,0.18,0.18,0.18,0.18,12,3,7,22,0,0,0,15,0,0,0.18,0,0,0,0,0,22,15,15,0.27,0,0,0.46,0.46,0.45,0.51,1.02,10,40,0,0,0,0,0,0
8480056,2021,Jack Rathbone,VAN,D,4on5,9,120,3,-0.68,0,0.19,0,0.13,0,0.17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0.01,0.01,0.01,0.01,2,0,0,2,0,0,0,2,0,0,0.01,0,0,0,0,0,2,2,2,0.02,0,0,0.02,0.02,0.02,0.4,1.74,4,28,0,0,0,0,0,0
8476456,2021,Jonathan Huberdeau,FLA,L,4on5,80,8418,229,109.37,0.24,0.16,0.16,0.16,0.18,0.16,263,11.72,2.23,0.71,1.54,0.34,3.54,6.63,2.22,2.23,2.22,2,0,14,1,0,15,5,3,1,1,1,1,1,8,11,12,1,2,2,7,18,3,5,6,4,0.12,0.68,1.43,1,2,0,15,15,15,3,0.17,0.01,0.01,2.38,2.38,2.38,229,4,60,9,156,13,28,36,152,2,2,14976,2,6,3,2,29.46,4.52,4.51,4.52,4.51,35,4,4,43,7,2,1,19,12,8,0.41,1.5,2.61,2,4,1,43,39,39,0.39,0.02,0.02,4.89,4.89,4.88,128.73,13.99,12.56,13.99,12.56,146,30,45,221,15,14,5,122,39,15,2.65,5.31,6.02,2,4,9,221,176,176,2.95,2.97,2.97,13.95,13.95,12.83,6.39,33.14,80,419,0.01,0.03,1,1,1,1
8479639,2021,Dylan Coghlan,VGK,D,4on5,59,922,31,4.88,0.34,0.15,0.19,0.12,0.23,0.15,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,0,6,2,23,1,9,2,19,0,0,4463,0,0,0,0,3.98,0.56,0.56,0.56,0.56,4,1,0,5,1,0,0,3,1,1,0.1,0.12,0.34,0,1,0,5,5,5,0.05,0,0,0.61,0.61,0.61,11.69,1.12,1.12,1.12,1.12,12,5,4,21,1,1,0,12,4,1,0.17,0.46,0.49,0,0,1,21,17,17,0.26,0.03,0.03,1.35,1.35,1.34,1.67,9.47,18,138,0,0,0,0,0,0
8480054,2021,Reilly Walsh,NJD,D,4on5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478491,2021,Jacob Larsson,ANA,D,4on5,6,65,3,1.43,0,0.31,0,0.24,0,0.24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,1,2,0,0,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,1.16,8,26,0,0,0,0,0,0
8476441,2021,Joel Edmundson,MTL,D,4on5,24,3244,59,3.23,0.19,0.16,0.11,0.17,0.15,0.19,47,1.81,0.21,0.15,0.33,0.09,0.88,1.34,0.2,0.21,0.2,0,0,3,0,0,3,0,0,0,0,0,0,1,2,3,3,1,2,0,4,1,1,2,1,0,0.07,0.14,0,0,0,0,3,3,3,1,0.03,0,0,0.24,0.24,0.23,59,1,37,6,15,4,6,14,35,0,0,2829,2,0,0,0,10.98,2.09,1.93,2.09,1.93,13,1,1,15,1,2,0,7,3,4,0.21,0.45,1.44,0,0,1,15,14,14,0.19,0.67,0.67,1.6,1.6,1.57,61.38,8.75,8.56,8.75,8.56,59,22,36,117,9,6,2,59,11,11,1.44,1.26,6.04,0,0,9,117,81,81,1.63,1.2,1.2,9.18,9.18,8.99,0.84,4.45,17,85,0.17,0,1,0,1,0
8475726,2021,Tyler Toffoli,CGY,R,4on5,74,4616,148,43.41,0.2,0.11,0.23,0.14,0.23,0.17,318,8.21,0.7,0.38,1.22,0.27,2.53,5.9,0.7,0.7,0.7,1,0,8,3,4,15,2,1,0,0,0,0,3,7,7,10,3,6,1,3,5,2,8,3,0,0.34,0.36,0,1,0,0,15,11,11,2,0.09,0,0,0.79,0.79,0.79,148,0,36,6,106,15,18,24,91,1,3,16254,6,0,0,0,18.1,1.72,1.7,1.72,1.7,20,4,8,32,3,1,0,16,7,1,0.56,0.88,0.28,1,2,0,32,24,24,0.2,0.18,0.18,1.74,1.74,1.74,59.52,6.69,6.45,6.69,6.45,56,26,26,108,11,6,0,63,11,8,1.54,1.51,3.63,3,4,4,108,82,82,1.37,0.98,0.98,7.08,7.08,6.95,3,25.5,68,419,0,0,0,0,0,0
8479447,2021,Anthony Greco,NYR,R,4on5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470606,2021,Dustin Brown,LAK,R,4on5,64,86,6,4.46,0.07,0.08,0.25,0.13,0.25,0.16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,4,0,1,0,5,0,0,2551,0,0,0,0,0.74,0.04,0.04,0.04,0.04,1,0,0,1,0,0,0,1,0,0,0.04,0,0,0,0,0,1,1,1,0.01,0,0,0.05,0.05,0.05,2.2,0.56,0.56,0.56,0.56,2,1,0,3,0,0,0,1,1,1,0.04,0.09,0.44,0,0,0,3,3,3,0.04,0,0,0.6,0.6,0.6,0.51,6,11,73,0,0,0,0,0,0
8480865,2021,Noah Dobson,NYI,D,4on5,80,2951,75,22.4,0.1,0.13,0.16,0.16,0.18,0.18,169,0.59,0.01,0.02,0.08,0.01,0.25,0.63,0.01,0.01,0.01,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,1,0,0,0.01,0,0,0,0,0,2,1,1,2,0.01,0,0,0.01,0.01,0.01,75,0,19,6,50,3,10,11,51,0,0,10253,0,0,0,2,9.2,0.71,0.7,0.71,0.7,9,3,3,15,1,1,0,9,3,0,0.34,0.37,0,0,1,0,15,12,12,0.1,0.05,0.05,0.76,0.76,0.76,39.88,6.7,6.26,6.7,6.26,40,16,20,76,6,5,0,30,14,12,0.67,1.48,4.54,1,1,4,76,56,56,0.93,1.1,1.1,6.52,6.52,6.2,2.4,16.59,49,266,0,0.03,0,1,0,1
8481572,2021,Ville Heinola,WPG,D,4on5,12,38,3,-0.4,0,0.04,0,0.06,0,0.07,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,2,0,1,0,0,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,2.87,2,29,0,0,0,0,0,0
8474573,2021,Josh Bailey,NYI,R,4on5,74,4606,144,16.14,0.06,0.16,0.12,0.17,0.14,0.2,219,2.54,0.19,0.13,0.31,0.08,1.02,2.27,0.19,0.19,0.19,0,0,3,1,0,4,0,0,0,0,0,0,1,3,3,4,0,0,3,0,5,0,4,0,0,0.19,0,0,0,0,0,4,4,4,0,0.03,0,0,0.22,0.22,0.22,144,2,47,12,83,10,18,18,98,3,6,10937,0,0,0,0,7.74,0.51,0.51,0.51,0.51,9,4,2,15,1,0,0,11,2,0,0.28,0.23,0,0,1,0,15,13,13,0.11,0,0,0.62,0.62,0.62,58.24,7.81,6.97,7.81,6.97,51,30,25,106,6,4,1,49,24,8,1.47,2.66,3.68,1,2,3,106,81,81,1.33,1.36,1.47,7.67,7.67,6.85,3.55,19.02,62,304,0.04,0.08,2,3,1,3
